1	10	1
1	18	1
1	53	1
1	80	1
1	529	1
1	665	1
1	847	1
1	959	1
1	1189	1
1	2118	1
1	2145	1
1	2634	1
1	2715	1
1	2969	1
1	3058	1
1	3082	1
1	4264	1
1	4699	1
1	5245	1
1	5326	1
1	5653	1
1	5808	1
1	5899	1
1	6062	1
1	6946	1
1	6976	1
1	7019	1
1	7070	1
1	8027	1
1	10947	-1
2	32	1
2	99	1
2	119	1
2	619	1
2	621	1
2	632	1
2	634	1
2	644	1
2	648	1
2	655	1
2	662	1
2	665	1
2	686	-1
2	1012	1
2	3224	1
2	3812	-1
2	4699	1
2	6105	1
2	6118	1
2	6210	1
2	6648	1
2	7019	1
2	8514	1
2	8705	1
2	9305	1
2	10456	1
2	11223	1
2	14536	1
2	18497	1
2	33372	1
2	36316	1
3	20648	1
4	48	1
4	68	1
4	99	1
4	119	1
4	617	1
4	920	1
4	1070	1
4	1112	1
4	1813	1
4	3224	1
4	3715	1
4	6497	1
4	19673	1
5	192	1
5	615	1
5	736	1
5	1211	1
5	1596	1
5	1753	1
5	2326	1
5	3643	1
5	4515	1
5	5944	1
5	7574	1
5	8896	1
5	10029	1
5	14935	1
5	15321	1
5	18732	1
5	37110	1
5	37210	1
6	56	1
6	68	1
6	708	1
6	717	1
6	718	1
6	730	1
6	739	1
6	742	1
6	743	1
6	753	1
6	757	1
6	759	1
6	1112	1
6	3007	1
6	13813	1
7	768	1
8	788	1
8	1384	-1
8	2141	-1
8	3949	-1
8	4304	-1
8	5109	-1
8	8048	1
8	9360	1
8	16555	-1
8	26078	1
9	12	1
9	15	1
9	54	1
9	55	1
9	71	-1
9	119	1
9	246	1
9	663	-1
9	802	1
9	803	1
9	810	1
9	825	1
9	848	1
9	850	1
9	874	-1
9	885	-1
9	896	-1
9	903	-1
9	920	-1
9	926	-1
9	927	-1
9	939	-1
9	1001	1
9	1036	1
9	1057	1
9	1070	1
9	1094	1
9	1129	1
9	1288	1
9	1399	1
9	1772	1
9	2450	1
9	2523	1
9	2733	-1
9	3075	1
9	3210	1
9	3246	-1
9	3660	1
9	3852	1
9	4231	1
9	4386	1
9	4603	1
9	6950	1
9	7097	1
9	7557	1
9	7600	1
9	7611	1
9	8124	-1
9	8692	1
9	8734	1
9	8791	1
9	8931	1
9	8962	1
9	9236	-1
9	9577	1
9	9927	1
9	10770	1
9	12926	1
9	13330	1
9	14094	1
9	14236	1
9	14429	1
9	15507	-1
9	15843	1
9	15959	1
9	16775	1
9	17201	1
9	17210	-1
9	19339	1
9	19484	1
9	19540	1
9	19688	1
9	20355	1
9	21789	1
9	21821	-1
9	23141	1
9	23386	1
9	23747	1
9	25140	1
9	25992	-1
9	31463	1
9	35677	1
9	36821	1
9	38400	1
10	18	1
10	54	1
10	56	1
10	59	1
10	81	1
10	119	1
10	831	1
10	844	1
10	1112	1
10	1235	1
10	2195	1
10	4376	1
10	8022	1
10	11864	1
10	23187	1
10	25534	1
10	39549	1
11	962	1
11	966	1
11	968	1
11	969	1
11	971	1
11	972	1
11	6494	1
12	53	1
12	57	1
12	71	1
12	72	1
12	89	1
12	95	1
12	600	1
12	770	1
12	812	1
12	814	1
12	848	1
12	861	1
12	978	1
12	980	1
12	985	1
12	998	1
12	1016	1
12	1021	1
12	1025	1
12	1042	1
12	1050	1
12	1056	1
12	1057	1
12	1062	1
12	1065	1
12	1073	1
12	1078	1
12	1081	1
12	1083	1
12	1084	1
12	1086	1
12	1088	1
12	1092	1
12	1093	1
12	1098	1
12	1099	1
12	1101	1
12	1104	1
12	1106	1
12	1108	1
12	1112	1
12	1118	1
12	1124	1
12	1129	1
12	1131	1
12	1135	1
12	1141	1
12	1154	1
12	1158	1
12	1171	1
12	1175	1
12	1188	1
12	1192	1
12	1194	1
12	1204	1
12	1205	1
12	1213	1
12	1218	1
12	1222	1
12	1227	1
12	1238	1
12	1240	1
14	1255	1
15	59	1
15	637	1
15	1200	1
15	1266	1
15	1275	1
15	1298	1
15	1300	1
15	1301	1
15	1304	1
15	1307	-1
16	758	1
16	4343	1
16	5256	1
16	5928	1
16	6113	1
16	8705	1
16	9927	1
16	15333	1
16	17606	1
16	18498	1
16	23849	1
16	23874	1
16	33132	1
17	88	1
17	998	1
17	1073	1
17	1089	1
17	1119	1
17	1214	1
17	1308	1
17	1319	1
17	1326	1
17	1332	1
17	1339	1
17	1341	1
17	1344	1
17	1347	1
17	1350	1
17	1351	1
17	1356	1
17	1362	1
17	1372	1
17	1374	1
17	1392	1
17	1394	1
17	1396	1
17	1401	1
17	1404	1
17	1405	1
17	1407	1
17	1413	1
17	1414	1
17	1418	1
17	1419	1
17	1427	1
17	7877	1
18	55	1
18	86	1
18	99	1
18	141	1
18	147	1
18	801	1
18	1351	1
18	1635	1
18	2227	1
18	2511	1
18	2579	1
18	2588	1
18	2634	1
18	2935	1
18	2961	1
18	3055	1
18	3067	1
18	3699	1
18	3715	1
18	3999	1
18	4715	1
18	4723	1
18	4895	1
18	5060	1
18	5102	1
18	5809	1
18	6062	1
18	6435	1
18	7376	1
18	7714	1
18	7826	1
18	8698	1
18	8904	1
18	10393	-1
18	11536	1
18	12894	1
18	14025	1
18	14464	1
18	14841	1
18	15172	1
18	15825	1
18	16042	1
18	16273	1
18	18347	1
18	18821	1
18	18851	1
18	18969	1
18	19484	1
18	21624	1
18	22016	1
18	27986	1
20	962	1
20	963	1
20	965	1
20	968	1
20	969	1
22	687	1
22	942	1
22	1464	1
22	5254	1
22	8536	1
23	674	1
23	770	1
23	1069	1
23	1227	1
23	1234	1
23	1753	1
23	2060	1
23	4231	1
23	4300	1
23	4922	1
23	5401	1
23	8514	1
23	8692	1
23	9513	1
23	11164	1
23	13175	1
23	14707	1
23	18821	1
23	18879	1
23	19315	1
23	22866	1
23	26150	1
23	26733	1
23	26933	1
23	27675	1
23	41352	1
23	41679	1
25	2783	1
25	4430	1
25	7989	1
25	8144	1
25	9812	1
25	41285	1
26	4099	1
26	8374	1
28	12324	1
29	5300	1
30	1448	1
30	1669	1
30	1922	1
30	2206	1
30	5050	1
30	5364	1
30	6001	1
30	6684	-1
30	8409	1
30	8414	1
30	14551	1
31	38	1
31	69	-1
31	1508	1
31	2961	1
31	3012	1
31	3224	1
31	8897	1
31	8962	1
31	9194	1
31	9305	1
31	9471	1
31	9568	1
31	9577	1
31	10770	1
31	20804	-1
31	38283	-1
32	69	1
32	99	1
32	102	1
32	124	1
32	246	1
32	808	1
32	920	1
32	1112	1
32	1470	1
32	2118	1
32	2216	1
32	2266	1
32	2356	1
32	2450	1
32	2892	1
32	2907	1
32	2915	1
32	2971	1
32	3466	1
32	3724	1
32	4083	1
32	4200	1
32	4723	1
32	4762	1
32	5175	1
32	5257	1
32	5633	1
32	5637	1
32	6183	1
32	6186	1
32	7024	1
32	7433	1
32	7568	1
32	7599	1
32	7910	1
32	8010	1
32	8121	1
32	8185	1
32	8698	1
32	8818	1
32	8859	1
32	8962	1
32	9444	1
32	9513	1
32	9971	1
32	10014	1
32	10785	1
32	10816	1
32	11240	1
32	11579	1
32	11780	1
32	12559	1
32	12698	1
32	12817	1
32	13010	1
32	13081	1
32	13356	1
32	14697	1
32	15175	1
32	15766	1
32	15923	1
32	16028	1
32	16034	1
32	16349	1
32	16634	1
32	16991	1
32	17348	1
32	17595	1
32	17632	1
32	17672	1
32	18213	1
32	18257	1
32	19568	1
32	20095	1
32	20240	1
32	20655	1
32	21119	1
32	21300	1
32	21725	1
32	22038	1
32	22042	1
32	22135	1
32	22157	1
32	22395	1
32	22682	1
32	23607	1
32	24498	1
32	25339	1
32	26426	1
32	26652	1
32	27383	1
32	27600	1
32	28995	1
32	30151	1
32	33132	1
32	36171	1
32	38122	1
32	45884	1
32	53850	1
32	54182	1
32	54359	1
32	54474	1
33	39	1
33	47	1
33	627	1
33	9577	1
33	10770	1
34	39	1
34	314	1
34	803	1
34	978	1
34	1084	1
34	1100	1
34	1222	1
34	1265	1
34	1490	1
34	2021	1
34	2194	1
34	2588	1
34	2941	1
34	3517	1
34	3874	1
34	4031	1
34	5771	1
34	6309	1
34	6497	1
34	6655	1
34	8186	1
34	8442	1
34	8494	1
34	8813	1
34	9971	1
34	11167	1
34	11259	1
34	11602	1
34	13471	1
34	14719	1
34	14836	1
34	15199	1
34	15532	1
34	16034	1
34	16991	1
34	17252	1
34	21713	1
34	21730	1
34	22360	1
34	23607	1
34	23747	1
34	24948	1
34	25373	1
34	25973	1
34	26784	1
34	26839	1
34	29179	1
34	32431	1
34	32621	1
34	33132	1
34	34514	1
34	37999	1
34	39604	1
34	42439	1
34	45311	1
34	55008	1
34	55210	1
34	55410	1
34	55880	1
36	183	1
36	184	1
36	235	1
36	246	1
36	257	1
36	446	1
36	836	1
36	1246	1
36	1354	1
36	3215	1
36	3713	1
36	4304	-1
36	4722	1
36	4957	1
36	5094	1
36	8061	1
36	8857	1
36	8915	1
36	15892	1
36	15900	1
36	17663	1
36	21432	1
36	22625	1
36	25990	1
36	26024	1
36	26054	1
36	26078	1
36	28994	1
36	29002	1
36	29311	1
36	29991	1
36	30001	1
36	30139	1
36	30263	1
36	30273	1
36	30580	1
36	31101	1
37	843	1
37	7056	1
37	7058	1
37	7059	1
38	401	1
38	3872	1
38	6375	1
38	9651	1
38	10770	1
38	12307	-1
38	15864	1
38	26866	1
38	27675	1
38	36230	1
38	39916	1
38	49035	1
38	54138	1
38	54722	1
39	42	1
39	47	1
39	992	1
39	1234	1
39	1537	1
39	2058	1
39	2853	1
39	3230	1
39	3589	1
39	4259	1
39	5039	1
39	5166	-1
39	5881	1
39	6118	1
39	8733	1
39	9484	1
39	9577	1
39	9732	1
39	14295	-1
39	15340	1
39	23777	1
39	24364	1
39	28270	1
39	38730	1
39	40770	1
41	28270	1
42	76	1
42	198	1
42	379	1
42	619	1
42	628	1
42	803	1
42	978	1
42	981	1
42	1021	1
42	1084	1
42	1112	1
42	1142	1
42	1229	1
42	1324	1
42	1343	1
42	1461	1
42	1485	1
42	1538	1
42	1716	1
42	1907	1
42	2150	1
42	2174	1
42	2190	1
42	2393	1
42	2469	1
42	2757	1
42	2775	1
42	2947	1
42	2987	1
42	3140	1
42	3161	1
42	3270	1
42	3352	1
42	3356	1
42	3377	1
42	3479	1
42	3642	1
42	3647	1
42	3662	1
42	3781	1
42	3885	1
42	3898	1
42	3924	1
42	4031	1
42	4035	1
42	4084	1
42	4231	1
42	4301	1
42	4322	1
42	4584	1
42	4776	1
42	4981	1
42	5115	1
42	5316	1
42	5637	1
42	5771	1
42	5868	1
42	5935	1
42	6206	1
42	6210	1
42	6289	1
42	6293	1
42	6661	1
42	6699	1
42	6909	1
42	6946	1
42	7019	1
42	7040	1
42	7078	1
42	7101	1
42	7170	1
42	7201	1
42	7359	1
42	7482	1
42	7599	1
42	7714	1
42	7851	1
42	7944	1
42	8065	1
42	8901	1
42	9102	1
42	9577	1
42	9848	1
42	9946	1
42	10014	1
42	10292	1
42	10342	1
42	10589	1
42	10770	1
42	11247	1
42	11270	1
42	11542	1
42	11985	1
42	12245	1
42	12281	1
42	12327	1
42	12450	1
42	12559	1
42	12698	1
42	12942	1
42	13138	1
42	13311	1
42	13392	1
42	13417	1
42	13695	1
42	13861	1
42	14145	1
42	14236	1
42	14707	1
42	14719	1
42	14804	1
42	14836	1
42	14876	1
42	14882	1
42	14999	1
42	15199	1
42	15240	1
42	15545	1
42	15759	1
42	15825	1
42	15949	1
42	15977	1
42	16224	1
42	16699	1
42	16751	1
42	16939	1
42	17282	1
42	17360	1
42	17655	1
42	17676	1
42	18427	1
42	19243	1
42	19346	1
42	19484	1
42	19693	1
42	19898	1
42	20601	1
42	20655	1
42	21105	1
42	21252	1
42	21320	1
42	21322	1
42	21611	1
42	21731	1
42	21969	1
42	23046	1
42	23337	1
42	23550	1
42	24078	1
42	24710	1
42	25657	1
42	26839	1
42	27429	1
42	27517	1
42	27527	1
42	28270	1
42	29348	1
42	29733	1
42	31503	1
42	31866	1
42	31962	1
42	32428	1
42	33117	1
42	34131	1
42	34514	1
42	35087	1
42	35967	1
42	36149	1
42	37110	1
42	37285	1
42	38858	1
42	43427	1
42	44557	1
42	48307	1
42	51981	1
42	52103	1
42	53471	1
42	53850	1
42	54129	1
42	54182	1
42	55173	1
42	55818	1
44	49	1
44	52	1
44	3717	1
44	4253	1
44	8345	1
44	10770	1
44	11590	1
44	18497	1
44	23562	1
44	28492	1
44	65679	1
45	102	1
45	1498	1
45	2216	1
45	2290	1
45	3529	1
45	3763	1
45	4991	1
45	5424	1
45	6186	1
45	6362	1
45	6433	1
45	9971	1
45	12697	1
45	14136	1
45	15766	1
45	15804	1
45	16488	1
45	16728	1
45	17346	1
45	18320	1
45	19894	1
45	20240	1
45	20652	1
45	21316	1
45	25126	1
45	28270	1
45	36019	1
45	45884	1
45	47786	1
45	48103	1
45	54433	1
45	54434	1
45	54474	1
45	54607	1
46	3224	1
46	3270	1
46	5236	1
46	7905	1
46	18732	1
46	20007	1
46	23778	1
46	51696	1
47	637	1
47	6006	1
48	57	1
48	68	1
48	72	1
48	80	1
48	95	1
48	115	1
48	149	1
48	150	1
48	416	1
48	527	1
48	959	1
48	991	1
48	1005	1
48	1019	1
48	1021	1
48	1065	1
48	1070	1
48	1080	1
48	1088	1
48	1120	1
48	1214	1
48	1485	1
48	1537	1
48	1538	1
48	1635	1
48	1663	1
48	1755	1
48	1839	1
48	1856	1
48	1870	1
48	1899	1
48	1961	1
48	2102	1
48	2112	1
48	2118	1
48	2136	1
48	2145	1
48	2182	1
48	2450	1
48	2469	1
48	2482	1
48	2504	1
48	2534	1
48	2568	1
48	2577	1
48	2588	1
48	2757	1
48	2899	1
48	2940	1
48	3055	1
48	3186	1
48	3504	1
48	3575	1
48	3602	1
48	3762	1
48	3796	1
48	3851	1
48	3855	1
48	3878	1
48	3894	1
48	3908	-1
48	4083	1
48	4253	1
48	4276	1
48	4358	1
48	4397	1
48	4551	1
48	4855	1
48	4891	1
48	5042	1
48	5102	1
48	5240	1
48	5296	1
48	5337	1
48	5342	1
48	5348	1
48	5408	1
48	5465	1
48	5739	1
48	5853	1
48	5907	1
48	6067	1
48	6109	1
48	6293	1
48	6374	1
48	6860	1
48	6943	1
48	6986	1
48	7138	1
48	7253	1
48	7270	1
48	7573	1
48	7581	1
48	7898	1
48	7947	1
48	8120	1
48	8184	1
48	8683	1
48	8711	1
48	8915	1
48	8971	1
48	9089	1
48	9310	1
48	9444	1
48	9856	1
48	9971	1
48	9997	1
48	10186	1
48	10456	1
48	10959	1
48	11162	1
48	11479	1
48	11480	1
48	11638	1
48	11668	1
48	11702	1
48	11786	1
48	11864	1
48	11949	1
48	12495	1
48	12500	1
48	12559	1
48	12617	1
48	12642	1
48	12926	1
48	12990	1
48	13106	1
48	13396	1
48	13444	1
48	13474	1
48	13649	1
48	13861	1
48	14511	1
48	14514	1
48	14696	1
48	14727	1
48	15172	1
48	15304	1
48	15572	1
48	15593	1
48	15872	1
48	15959	1
48	16034	1
48	16204	1
48	16205	1
48	16334	1
48	16455	1
48	16507	1
48	16589	1
48	16634	1
48	16653	1
48	16697	1
48	16699	1
48	16813	1
48	17136	1
48	17282	1
48	17360	1
48	17655	1
48	17947	1
48	18347	1
48	18349	1
48	18458	1
48	18951	1
48	18957	1
48	19343	1
48	19346	1
48	19364	1
48	19395	1
48	19396	1
48	19540	1
48	19857	1
48	20240	1
48	20329	1
48	20846	1
48	21145	1
48	21292	1
48	21316	-1
48	21754	1
48	21911	1
48	22135	1
48	22590	1
48	22864	1
48	23187	1
48	23190	1
48	23375	1
48	24188	1
48	25038	1
48	25403	1
48	25697	1
48	25711	1
48	25975	1
48	60602	1
49	50	1
49	1001	1
49	2278	1
49	3715	1
49	5401	1
49	5637	1
49	6062	1
49	7122	1
49	9927	1
49	13418	1
49	14899	1
49	18347	1
50	81	1
50	119	1
50	5401	1
50	14511	1
50	42261	1
51	11563	1
51	12255	1
51	13246	1
51	14493	1
51	15819	1
51	17263	1
51	17889	1
51	25366	1
51	26216	1
51	37934	1
51	38191	1
