1	2	1
1	4	1
1	11	1
1	15	1
1	17	1
1	18	1
1	20	1
1	22	1
1	29	1
1	35	1
1	37	1
1	38	1
1	57	1
1	67	1
1	71	1
1	72	1
1	75	1
1	76	1
1	87	1
1	89	1
1	90	1
1	95	1
1	96	1
1	112	1
1	113	1
1	115	1
1	116	1
1	117	1
1	118	1
1	121	1
1	123	1
1	124	1
1	142	1
1	146	1
1	151	1
1	152	1
1	154	1
1	156	1
1	158	1
1	160	1
1	161	1
1	175	1
1	179	1
1	194	1
1	196	1
1	214	1
1	222	1
1	223	1
1	247	1
1	249	1
1	250	1
1	256	1
1	258	1
1	259	1
1	264	1
1	290	1
1	291	1
1	292	1
1	300	1
1	301	1
1	305	1
1	309	1
1	330	1
1	331	1
1	333	1
1	346	1
1	347	1
1	351	1
1	370	1
1	373	1
1	377	1
1	379	1
1	395	1
1	396	1
1	416	1
1	430	1
1	454	1
1	455	1
1	459	1
1	462	1
1	472	1
1	474	1
1	483	1
1	493	1
1	517	1
1	519	1
1	523	1
1	529	1
1	534	1
1	543	1
1	545	1
1	554	1
1	563	1
1	578	1
1	586	1
1	587	1
1	594	1
1	596	1
1	613	1
1	617	1
1	625	1
1	636	1
1	637	1
1	649	1
1	697	1
1	701	1
1	709	1
1	710	1
1	725	1
1	734	1
1	736	1
1	753	1
1	783	1
1	796	1
1	804	1
1	810	1
1	817	1
1	846	1
1	874	1
1	891	1
1	896	1
1	944	1
1	951	1
1	955	1
1	958	1
1	964	1
1	994	1
1	1024	1
1	1025	1
1	1029	1
1	1043	1
1	1063	1
1	1065	1
1	1066	1
1	1072	1
1	1117	1
1	1128	1
1	1136	1
1	1147	1
1	1148	1
1	1167	1
1	1186	1
1	1195	1
1	1198	1
1	1232	1
1	1248	1
1	1251	1
1	1261	1
1	1267	1
1	1283	1
1	1284	1
1	1285	1
1	1288	1
1	1295	1
1	1302	1
1	1313	1
1	1315	1
1	1320	1
1	1331	1
1	1336	1
1	1337	1
1	1339	1
1	1340	1
1	1353	1
1	1355	1
1	1358	1
1	1382	1
1	1392	1
1	1413	1
1	1457	1
1	1458	1
1	1465	1
1	1475	1
1	1482	1
1	1483	1
1	1491	1
1	1493	1
1	1494	1
1	1496	1
1	1502	1
1	1505	1
1	1509	1
1	1510	1
1	1519	1
1	1520	1
1	1522	1
1	1525	1
1	1538	1
1	1570	1
1	1573	1
1	1579	1
1	1580	1
1	1583	1
1	1589	1
1	1590	1
1	1708	1
1	1720	1
1	1736	1
1	1742	1
1	1749	1
1	1760	1
1	1793	1
1	1796	1
1	1812	1
1	1822	1
1	1826	1
1	1840	1
1	1846	1
1	1856	1
1	1860	1
1	1862	1
1	1867	1
1	1875	1
1	1877	1
1	1881	1
1	1885	1
1	1886	1
1	1901	1
1	1923	1
1	1942	1
1	2065	1
1	2102	1
1	2108	1
1	2113	1
1	2117	1
1	2149	1
1	2152	1
1	2163	1
1	2173	1
1	2177	1
1	2181	1
1	2185	1
1	2198	1
1	2238	1
1	2249	1
1	2260	1
1	2261	1
