1	3	1
1	21	1
1	27	-1
1	145	1
1	834	1
1	1311	-1
1	1953	1
1	2265	1
1	2344	-1
1	2620	1
1	4079	1
1	4101	1
1	4885	1
1	5159	1
1	6058	1
1	6685	1
1	6822	1
1	7665	1
1	11109	-1
1	17371	-1
1	27547	-1
1	27891	-1
1	67365	-1
2	614	1
2	623	1
2	649	1
2	676	-1
2	680	-1
2	691	-1
2	697	-1
2	4697	1
2	5054	-1
2	5302	-1
2	10788	-1
2	18682	-1
2	25035	1
2	27147	1
2	36336	1
3	1922	1
4	9380	-1
4	12485	-1
5	987	-1
5	5103	1
5	5781	1
5	10927	-1
5	16111	1
5	18692	1
5	23545	-1
5	25870	1
5	37304	1
6	723	1
6	737	1
6	2914	1
6	5652	1
6	34979	1
8	780	1
8	783	1
8	786	1
8	791	1
8	15914	-1
8	16176	-1
8	16720	-1
8	21435	-1
8	30392	1
8	30592	-1
8	31754	-1
8	31892	-1
8	34728	1
8	37918	1
8	37937	1
8	37983	1
8	38867	-1
8	67932	-1
9	126	-1
9	132	1
9	811	1
9	817	1
9	821	1
9	826	1
9	843	1
9	853	1
9	865	1
9	878	-1
9	879	-1
9	893	-1
9	898	-1
9	905	-1
9	921	-1
9	929	-1
9	938	-1
9	1953	1
9	5652	1
9	6632	-1
9	7238	1
9	9285	1
9	10835	1
9	11139	1
9	11710	-1
9	13656	1
9	14813	1
9	15097	-1
9	15869	1
9	17119	-1
9	19233	1
9	21112	-1
9	21999	-1
9	24173	1
9	24751	1
9	25035	1
9	27753	-1
9	37054	-1
9	38354	1
9	38455	1
9	38496	1
9	39051	1
9	40451	-1
10	859	1
10	946	1
10	948	1
10	952	1
10	954	1
10	957	1
10	960	1
10	1067	1
10	2595	1
10	11034	-1
10	12485	-1
10	16099	1
10	24890	1
10	39576	1
11	961	1
11	9138	1
12	91	1
12	984	1
12	1006	1
12	1008	1
12	1026	1
12	1040	1
12	1049	1
12	1066	1
12	1067	1
12	1097	1
12	1110	1
12	1132	1
12	1168	1
12	1185	1
12	1203	1
12	1208	1
13	7192	1
14	1247	1
14	1250	1
14	2105	-1
14	2928	1
14	6234	-1
14	16720	-1
14	25626	-1
14	47148	-1
15	60	1
15	761	1
15	1277	1
15	1293	1
15	1310	-1
16	22675	1
16	33098	1
16	40610	1
17	1318	1
