1	87	1
1	154	1
1	195	1
1	399	1
1	407	1
1	483	1
1	552	1
1	1012	1
1	1328	1
1	1342	-1
1	1445	1
1	1513	1
1	1648	1
1	1669	1
1	1726	-1
1	1765	1
1	1770	1
1	2126	1
1	2361	-1
1	3754	1
1	4766	1
1	5429	1
1	5584	1
1	5802	1
1	5832	1
2	11	1
2	99	1
2	477	1
2	3647	-1
3	4	1
3	400	1
3	3373	-1
4	27	1
4	48	1
4	112	1
4	868	1
4	1206	1
4	1619	1
4	2098	1
4	4923	1
6	219	1
6	1342	-1
6	1523	1
6	2473	1
6	2588	1
6	3911	-1
7	27	1
7	146	1
7	271	-1
7	326	1
7	344	1
7	380	1
7	385	1
7	401	1
7	442	1
7	576	1
7	580	1
7	693	1
7	1012	1
7	1058	1
7	1183	1
7	1241	1
7	1277	1
7	1295	1
7	1355	1
7	1553	1
7	1620	1
7	1813	1
7	1982	1
7	1998	1
7	2244	1
7	2482	1
7	5339	1
10	31	1
11	26	1
11	39	1
11	162	1
11	311	1
11	665	-1
11	704	1
11	711	1
11	735	1
11	822	1
11	1708	-1
11	1864	1
11	1878	1
11	2177	1
11	2564	1
11	2840	-1
11	3410	1
11	4217	1
11	4299	1
12	1241	1
14	3151	1
15	507	1
16	2219	-1
16	2820	-1
17	4162	-1
19	604	1
19	1122	1
19	1764	1
19	1833	1
19	2581	1
19	3628	1
19	4669	1
19	4747	-1
20	640	1
20	764	1
20	897	1
22	37	1
22	241	1
22	851	1
24	1161	1
27	50	1
27	59	1
27	69	1
27	209	1
27	228	1
27	283	1
27	351	1
27	453	1
27	552	1
27	832	1
27	833	1
27	1004	1
27	1161	1
27	1248	1
27	1288	1
27	1321	1
27	1363	1
27	1372	1
27	1398	1
27	1473	1
27	1551	1
27	1572	1
27	1582	1
27	1584	1
27	1609	1
27	1675	1
27	1676	1
27	1739	1
27	1767	1
27	1769	1
27	1839	1
27	1873	1
27	1877	1
27	1888	1
27	1899	1
27	1912	1
27	1913	1
27	1952	1
27	1958	1
27	2006	1
27	2028	1
27	2040	1
27	2254	1
27	2266	1
27	2285	1
27	2311	1
27	2330	1
27	2382	1
27	2399	1
27	2432	1
27	2447	1
27	2455	1
27	2476	1
27	2555	1
27	2747	1
27	2762	1
27	2852	1
27	2870	1
27	2973	1
27	3036	1
27	3041	1
27	3047	1
27	3051	1
27	3063	1
27	3109	1
27	3131	1
27	3228	1
27	3292	1
27	3341	1
27	3342	1
27	3352	1
27	3381	1
27	3392	1
27	3431	1
27	3458	1
27	3504	1
27	3520	1
27	3616	1
27	3668	1
27	3697	1
27	3902	1
27	3912	1
27	3925	1
27	4023	1
27	4136	1
27	4190	1
27	4249	1
27	4275	1
27	4296	1
27	4349	1
27	4397	1
27	4413	1
27	4434	1
27	4466	1
27	4551	1
27	4620	1
27	4753	1
27	4761	1
27	4774	1
27	4804	1
27	4833	1
27	4851	1
27	4927	1
27	4965	1
27	4999	1
27	5004	1
27	5045	1
