1	2	1
1	388	-1
2	3	1
2	8	1
2	21	1
2	33	1
2	36	1
2	57	1
2	64	1
2	65	1
2	67	1
2	74	1
2	88	1
2	96	1
2	110	1
2	117	1
2	121	-1
2	129	-1
2	130	-1
2	132	-1
2	133	-1
3	44	1
3	146	1
3	230	1
3	288	1
3	314	1
3	367	1
3	463	1
3	758	1
3	1826	1
3	1862	1
3	2176	1
3	2193	1
3	2442	1
3	2860	1
3	3294	1
3	4083	1
3	4112	1
3	4172	1
3	4350	1
3	4877	1
3	5380	1
3	5706	1
3	5928	1
3	5957	1
3	6123	-1
3	6344	1
4	36	1
4	201	-1
4	207	1
4	244	1
4	304	1
4	308	1
4	310	1
4	311	1
4	315	1
4	320	-1
5	110	-1
5	660	-1
5	780	-1
5	791	-1
6	36	1
6	64	1
6	96	-1
6	98	-1
6	98	1
6	110	-1
6	117	1
6	120	-1
6	123	-1
6	130	-1
6	169	1
6	178	1
6	207	1
6	339	-1
6	374	1
6	377	1
6	462	-1
6	489	1
6	490	1
6	492	1
6	495	-1
6	660	1
6	829	-1
7	67	-1
7	278	-1
7	843	-1
7	844	-1
7	910	1
7	1215	-1
7	1223	-1
7	1511	1
7	1518	-1
7	1789	-1
7	1975	-1
7	1995	-1
7	2017	-1
7	2029	-1
7	2032	-1
7	2052	-1
7	2053	-1
7	2054	-1
7	2085	-1
7	2322	-1
7	2539	-1
7	2863	-1
7	2881	1
8	110	1
8	282	1
8	954	1
8	2028	-1
9	23	1
9	64	1
9	98	1
9	131	1
9	201	1
9	207	1
9	331	1
9	411	1
9	429	1
9	454	1
9	524	1
9	568	1
9	574	-1
9	780	-1
10	64	-1
10	67	1
10	96	1
10	123	1
10	130	1
10	193	-1
10	201	1
10	207	1
10	244	-1
10	287	-1
10	368	1
10	398	1
10	439	-1
10	484	1
10	509	-1
10	524	-1
10	546	1
10	592	1
10	593	-1
10	622	1
10	626	1
10	663	-1
10	693	1
10	697	1
10	698	1
10	699	1
10	701	-1
10	703	-1
10	1215	1
10	1789	1
10	1989	-1
11	98	-1
11	1223	-1
11	1324	-1
11	2111	1
11	2989	-1
11	3628	1
11	3630	1
12	36	-1
12	36	1
12	98	-1
12	110	1
12	123	-1
12	130	-1
12	133	-1
12	193	-1
12	201	-1
12	207	1
12	218	1
12	244	1
12	260	1
12	325	1
12	331	-1
12	374	1
12	382	1
12	430	1
12	458	-1
12	578	1
12	581	1
12	585	1
12	588	-1
12	589	-1
12	590	-1
12	591	-1
12	592	-1
12	593	-1
12	595	-1
12	597	-1
12	724	1
12	780	1
12	1014	-1
12	1366	-1
12	1490	-1
12	1789	1
12	1992	1
12	2009	-1
12	2112	1
12	2123	-1
12	2322	-1
12	2539	1
12	2745	-1
12	2912	-1
12	5539	-1
13	98	1
13	110	-1
13	121	-1
13	123	-1
13	171	1
13	201	-1
13	218	-1
13	458	1
13	659	-1
13	733	1
13	780	-1
13	811	1
13	834	1
13	840	-1
13	843	-1
13	884	1
13	894	1
13	904	1
13	909	1
13	911	1
13	914	1
13	917	1
13	920	1
13	921	1
13	930	1
13	932	1
13	934	-1
13	935	-1
13	937	-1
13	938	-1
13	940	-1
13	942	-1
13	1179	-1
13	1223	-1
13	1244	1
13	1272	-1
14	546	-1
14	1014	-1
14	1283	-1
14	2020	-1
14	2055	-1
14	2273	-1
14	2539	-1
15	110	-1
15	546	1
15	1000	1
15	1057	1
15	1117	1
15	1332	1
15	1482	-1
15	2111	1
15	2278	-1
15	2425	1
15	2456	1
15	2470	1
15	2518	1
15	2546	1
15	2691	1
15	2964	1
15	3053	1
15	3314	1
15	3419	1
15	3655	1
15	3663	-1
15	3678	1
15	3881	-1
15	3914	1
15	3938	-1
15	3946	1
15	4016	-1
15	4122	1
15	4377	1
15	4547	1
15	4737	1
15	4890	-1
15	5130	1
15	5364	1
15	5546	1
15	5719	1
15	5779	1
15	5782	1
15	5842	1
15	5872	1
15	5967	1
15	5988	1
15	6066	1
15	6079	1
15	6085	1
15	6087	1
15	6126	1
15	6149	1
15	6183	1
15	6286	1
15	6354	1
15	6411	1
15	6627	1
15	6671	1
15	6674	1
15	6678	1
15	7093	1
15	7214	1
15	7260	1
15	7938	1
15	8105	1
15	8109	1
15	8111	1
15	8115	1
15	8137	1
15	8138	1
15	8161	1
15	8237	1
15	8241	1
15	8245	1
15	8254	1
15	8288	1
15	8295	1
15	8300	1
15	8308	1
15	8357	1
15	8487	1
15	8492	1
15	8527	1
15	8552	1
15	8643	-1
15	9091	1
15	9304	1
16	98	-1
16	110	-1
16	660	1
16	723	-1
16	1213	-1
17	36	-1
17	120	1
17	244	-1
17	377	-1
17	507	-1
17	541	-1
17	723	-1
17	731	1
17	733	-1
17	791	-1
17	884	-1
17	1020	-1
17	1075	-1
18	98	-1
18	110	-1
18	723	-1
18	780	-1
19	1117	1
19	1406	1
19	1490	-1
19	1492	1
19	1615	1
19	2289	-1
19	2866	1
19	2990	-1
19	3127	1
19	3617	-1
19	3650	1
19	5187	-1
19	5328	-1
19	5373	-1
19	5400	-1
19	5427	-1
19	5428	-1
19	5673	-1
20	829	1
22	98	1
22	218	-1
22	660	1
22	829	1
22	1298	-1
22	2157	1
22	2405	-1
22	4084	1
22	4942	1
23	49	1
23	50	1
23	58	1
23	148	1
23	153	1
23	154	-1
23	177	1
23	190	1
23	221	1
23	257	1
23	288	1
23	329	1
23	344	1
23	354	1
23	370	1
23	376	1
23	418	-1
23	427	1
23	437	1
23	464	1
23	477	1
23	486	1
23	497	1
23	504	1
23	515	1
23	525	1
23	565	1
23	600	1
23	602	1
23	704	1
23	713	1
23	763	-1
23	804	1
23	809	-1
23	957	1
23	1003	1
23	1028	1
23	1115	1
23	1141	1
23	1172	1
23	1259	1
23	1333	-1
23	1338	1
23	1557	-1
23	1655	-1
23	1756	1
23	1773	-1
23	1781	-1
23	1816	-1
23	1864	1
23	2092	1
23	2171	-1
23	2285	-1
23	2293	1
23	2422	1
23	2442	1
23	2483	1
23	2537	1
23	2668	1
23	2800	-1
23	2884	1
23	2907	-1
23	2987	1
23	3117	1
23	3168	1
23	3191	1
23	3234	-1
23	3293	1
23	3347	1
23	3552	1
23	3568	-1
23	3811	1
23	3841	-1
23	3875	1
23	4075	1
23	4088	-1
23	4215	1
23	4237	-1
23	4241	1
23	4245	1
23	4277	1
23	4411	1
23	4557	1
23	4571	1
23	4877	-1
23	5199	-1
23	5506	1
23	5533	-1
23	5581	1
23	5635	1
23	5725	1
23	5781	-1
23	5847	1
23	5983	-1
23	6214	1
23	6701	1
23	7335	-1
23	7891	-1
23	8552	-1
23	9068	-1
23	9289	-1
23	9377	-1
23	9395	-1
23	9835	-1
23	9893	-1
23	10122	1
23	10458	1
23	10563	-1
23	10612	-1
25	657	-1
25	1789	-1
25	2017	-1
25	2029	-1
26	110	1
26	329	1
27	67	1
27	659	-1
27	780	-1
28	98	-1
28	110	1
28	120	-1
28	169	-1
28	218	-1
28	432	-1
28	546	-1
28	610	1
28	709	1
28	723	-1
28	780	-1
28	910	-1
28	1084	-1
28	1178	-1
28	1185	-1
28	1223	-1
