1	2	1
1	4	1
1	5	1
1	6	1
1	7	1
1	8	1
1	9	1
1	12	1
1	15	1
1	16	1
1	17	1
1	19	1
1	23	1
1	25	1
1	44	1
1	61	1
1	86	1
1	90	1
1	119	1
1	615	1
1	641	1
1	800	1
1	803	1
1	839	1
1	1001	1
1	1057	1
1	1079	1
1	1100	1
1	1112	1
1	1227	1
1	1304	1
1	1508	1
1	1663	1
1	1813	1
1	1899	1
1	2095	1
1	2173	1
1	2195	1
1	2227	1
1	2261	1
1	2266	1
1	2408	1
1	2450	1
1	2465	1
1	2472	1
1	2507	1
1	2528	1
1	2907	1
1	2935	1
1	2939	1
1	2941	1
1	2947	1
1	3012	1
1	3224	1
1	3246	1
1	3602	1
1	3645	1
1	3680	1
1	3699	1
1	3705	1
1	3781	1
1	3908	-1
1	3925	1
1	4083	1
1	4153	1
1	4200	1
1	4231	1
1	4253	1
1	4274	1
1	4324	1
1	4343	1
1	4895	1
1	5060	1
1	5147	1
1	5337	1
1	5348	1
1	5401	1
1	5572	1
1	5809	1
1	5869	1
1	5907	1
1	5943	1
1	6049	1
1	6167	1
1	6183	1
1	6312	1
1	6362	1
1	6396	1
1	6495	1
1	6497	1
1	6648	1
1	6782	1
1	6921	1
1	6986	1
1	7042	1
1	7164	1
1	7253	1
1	7376	1
1	7505	1
1	7516	1
1	7826	1
1	7910	1
1	7918	1
1	8022	1
1	8204	1
1	8345	1
1	12303	-1
2	5	1
2	10	1
2	42	1
2	53	1
2	171	1
2	531	-1
2	615	1
2	617	1
2	622	1
2	624	1
2	625	1
2	626	1
2	627	1
2	628	1
2	630	1
2	631	1
2	633	1
2	635	1
2	636	1
2	637	1
2	639	1
2	640	1
2	641	1
2	642	1
2	643	1
2	645	1
2	650	1
2	651	1
2	652	1
2	654	1
2	658	1
2	659	1
2	661	1
2	663	1
2	664	1
2	666	1
2	668	1
2	669	1
2	670	1
2	671	1
2	673	1
2	674	1
2	675	1
2	678	-1
2	683	-1
2	690	-1
2	712	1
2	1498	1
2	1601	1
2	1838	1
2	1989	-1
2	2452	1
2	2558	1
2	2656	1
2	2971	1
2	4343	1
2	4869	1
2	4988	-1
2	5112	1
2	5211	1
2	5314	1
2	5674	1
2	6293	1
2	7042	1
2	7101	1
2	7192	1
2	7737	1
2	7925	1
2	11233	1
2	11842	1
2	12792	1
2	17224	1
2	17599	1
2	18349	1
2	18490	1
2	19569	1
2	19997	-1
2	23199	1
2	23841	1
2	25355	1
2	25774	1
2	36365	1
2	36443	1
2	39038	-1
3	24821	1
3	34644	1
3	41071	1
3	41107	1
3	41164	1
4	9	1
4	10	1
4	18	1
4	44	1
4	49	1
4	53	1
4	54	1
4	56	1
4	80	1
4	83	1
4	115	1
4	669	1
4	699	1
4	700	1
4	844	1
4	1351	1
4	1878	1
4	2278	1
4	2575	1
4	4895	1
4	5401	1
4	6495	1
4	6950	1
4	7376	1
4	8073	1
4	8791	1
4	9081	1
4	9999	1
4	10121	1
4	12894	1
4	13418	1
4	15096	1
4	16697	1
4	18347	1
