1	1028	1
1	1282	1
1	1290	1
1	1309	1
1	1316	1
1	1445	1
1	1542	1
1	1724	1
1	1835	1
1	1842	1
1	1843	1
1	1952	1
1	2119	1
1	2129	1
1	2136	1
1	2144	1
1	2147	1
1	2167	1
1	2217	1
1	2227	1
1	2252	1
1	2305	1
1	2315	1
1	2342	1
1	2352	1
1	2367	1
1	2586	1
1	2619	1
1	2725	1
1	2731	1
1	2744	1
1	2746	1
1	2764	1
1	2808	1
1	2810	1
1	2823	1
1	2898	1
1	2942	1
1	2945	1
1	2962	1
1	2989	1
1	3013	1
1	3026	1
1	3027	1
1	3048	1
1	3083	1
1	3142	1
1	3215	1
1	3259	1
1	3283	1
1	3298	1
1	3300	1
1	3316	1
1	3319	1
1	3332	1
1	3355	1
1	3414	1
2	3	1
2	5	1
2	7	1
2	8	1
2	9	1
2	10	1
2	11	-1
2	17	1
2	19	1
2	20	1
2	21	1
2	22	1
2	24	1
2	25	1
2	30	1
2	31	1
2	37	1
2	39	1
2	40	1
2	44	1
2	47	1
2	58	1
2	62	1
2	65	1
2	67	1
2	70	1
2	73	1
2	75	1
2	77	1
2	83	1
2	85	1
2	87	1
2	89	1
2	90	1
2	95	1
2	106	1
2	107	1
2	111	1
2	137	1
2	140	1
2	146	1
2	150	1
2	159	1
2	165	1
2	166	1
2	177	1
2	179	1
2	185	1
2	188	1
2	190	1
2	211	1
2	216	1
2	219	1
2	222	1
2	238	1
2	242	1
2	244	1
2	249	1
2	250	1
2	272	1
2	277	1
2	306	1
2	348	1
2	350	1
2	544	1
2	585	1
2	647	1
2	1691	1
2	1785	1
3	5	1
3	6	1
3	7	1
3	8	1
3	10	1
3	12	1
3	19	1
3	21	1
3	24	1
3	26	1
3	27	1
3	30	1
3	33	-1
3	34	1
3	36	1
3	40	1
3	42	1
3	43	1
3	53	1
3	56	1
3	72	1
3	81	1
3	87	1
3	88	1
3	90	1
3	93	1
3	103	1
3	105	1
3	107	1
3	111	1
3	115	1
3	116	1
3	120	1
3	123	1
3	124	1
3	125	1
3	135	1
3	136	1
3	154	1
3	158	1
3	162	1
3	163	1
3	172	-1
3	173	1
3	177	1
3	197	1
3	199	1
3	219	1
3	227	1
3	228	1
3	242	1
3	244	1
3	247	1
3	259	1
3	262	1
3	266	1
3	288	1
3	290	1
3	295	1
3	296	1
3	320	1
3	331	1
3	333	1
3	336	1
3	345	1
3	351	1
3	394	1
3	396	1
3	492	1
3	545	1
3	632	1
3	638	1
3	641	1
3	703	1
3	815	1
3	818	1
3	876	1
3	937	1
3	1056	1
3	1064	1
3	1184	1
3	1360	1
3	3472	1
4	54	1
4	74	1
4	84	1
4	91	1
4	109	1
4	113	1
4	119	1
4	148	1
4	168	1
4	181	1
4	215	1
4	236	1
4	237	1
4	270	1
4	312	1
4	313	1
4	323	1
4	353	1
4	379	1
4	380	1
4	439	1
4	449	1
4	512	1
4	521	1
4	531	1
4	532	1
4	561	1
4	626	1
4	711	1
4	768	1
4	840	1
4	1054	1
4	1087	1
4	1209	1
4	1634	1
4	1678	1
4	2002	1
4	2017	1
4	2024	1
4	2439	1
4	2442	1
4	2465	1
4	2485	1
4	2492	1
4	2511	1
4	2740	1
4	2868	1
4	3580	1
4	3731	1
5	6	1
5	8	1
5	12	1
5	22	1
5	24	1
5	27	1
5	30	1
5	31	1
5	32	1
5	33	1
5	36	1
5	42	1
5	47	1
5	49	1
5	53	1
5	58	1
5	67	1
5	82	1
5	85	1
5	88	1
5	92	1
5	93	1
5	97	1
5	100	1
5	115	1
5	118	1
5	120	1
5	135	1
5	136	1
5	146	1
5	154	1
5	156	1
5	163	1
5	172	1
5	191	1
5	198	1
5	203	1
5	222	1
5	242	1
5	245	1
5	250	1
5	255	-1
5	262	1
5	280	1
5	289	1
5	291	1
5	292	1
5	310	1
5	335	1
5	336	1
5	391	1
5	395	1
5	484	1
5	557	1
5	641	1
5	684	1
5	706	1
5	759	-1
5	801	1
5	818	1
5	1065	1
5	1378	1
6	7	1
6	8	1
6	11	1
6	12	1
6	19	1
6	20	1
6	25	1
6	27	1
6	29	1
6	30	1
6	31	1
6	36	1
6	40	1
6	43	1
6	44	1
6	47	1
6	49	1
6	53	1
6	56	1
6	59	1
6	75	1
6	90	-1
6	92	1
6	95	1
6	100	1
6	106	1
6	112	1
6	115	1
6	116	1
6	124	1
6	133	1
6	162	1
6	177	-1
6	185	1
6	190	1
6	207	1
6	208	1
6	244	1
6	245	1
6	266	1
6	278	1
6	280	1
6	330	1
6	331	1
6	394	1
6	492	1
6	526	1
6	545	1
6	632	1
6	638	1
6	706	1
6	750	1
6	815	1
6	818	1
6	1056	1
6	1064	1
6	1152	1
6	1346	1
6	1566	1
7	8	1
7	11	-1
7	19	1
7	24	1
7	25	1
7	27	1
7	29	1
7	30	1
7	34	1
7	36	1
7	40	1
7	42	1
7	47	1
7	51	1
7	58	1
7	62	1
7	70	1
7	75	1
7	83	1
7	87	1
7	95	1
7	100	1
7	110	1
7	111	1
7	115	1
7	123	1
7	124	1
7	142	-1
7	145	1
7	146	1
7	150	1
7	156	1
7	165	1
7	172	1
7	173	1
7	174	1
7	177	-1
7	179	1
7	190	1
7	191	1
7	197	1
7	244	-1
7	253	1
7	266	1
7	272	1
7	296	1
7	306	1
7	318	1
7	319	1
7	321	-1
7	371	1
7	391	1
7	417	1
7	492	1
7	523	1
7	596	1
7	638	1
